"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Timepoint","Direction","Original_ID","Pathway_Name"
"00500","00500","117/3143","255/10648",0.458823529411765,1.55442346203515,5.79898113935916,1.70255802573054e-08,2.02036885720024e-06,1.72047968915928e-06,"KfGene000193-RA/KfGene001270-RA/KfGene001559-RA/KfGene001686-RA/KfGene001749-RA/KfGene001766-RA/KfGene002726-RA/KfGene002728-RA/KfGene003386-RA/KfGene004115-RA/KfGene006297-RA/KfGene006397-RA/KfGene006440-RA/KfGene006538-RA/KfGene007660-RA/KfGene007997-RA/KfGene008185-RA/KfGene009235-RA/KfGene009285-RA/KfGene009369-RA/KfGene009470-RA/KfGene010810-RA/KfGene011007-RA/KfGene011797-RA/KfGene011801-RA/KfGene013182-RA/KfGene013216-RA/KfGene013428-RA/KfGene014352-RA/KfGene015584-RA/KfGene015592-RA/KfGene016697-RA/KfGene016751-RA/KfGene017082-RA/KfGene018382-RA/KfGene018719-RA/KfGene022910-RA/KfGene023519-RA/KfGene023525-RA/KfGene024907-RA/KfGene024915-RA/KfGene024946-RA/KfGene024952-RA/KfGene025116-RA/KfGene027745-RA/KfGene027894-RA/KfGene028310-RA/KfGene028412-RA/KfGene028416-RA/KfGene028446-RA/KfGene028465-RA/KfGene028481-RA/KfGene029092-RA/KfGene030105-RA/KfGene030126-RA/KfGene030943-RA/KfGene031031-RA/KfGene031809-RA/KfGene031903-RA/KfGene032190-RA/KfGene032887-RA/KfGene032975-RA/KfGene033036-RA/KfGene033330-RA/KfGene033403-RA/KfGene033812-RA/KfGene034445-RA/KfGene036040-RA/KfGene036050-RA/KfGene036809-RA/KfGene037437-RA/KfGene037447-RA/KfGene037750-RA/KfGene037781-RA/KfGene037811-RA/KfGene037913-RA/KfGene038604-RA/KfGene038606-RA/KfGene038609-RA/KfGene039483-RA/KfGene039509-RA/KfGene039556-RA/KfGene039557-RA/KfGene039584-RA/KfGene039714-RA/KfGene040238-RA/KfGene041776-RA/KfGene042196-RA/KfGene042198-RA/KfGene045745-RA/KfGene045784-RA/KfGene045856-RA/KfGene046110-RA/KfGene046111-RA/KfGene046168-RA/KfGene046240-RA/KfGene048024-RA/KfGene048112-RA/KfGene048125-RA/KfGene048785-RA/KfGene048937-RA/KfGene049018-RA/KfGene049574-RA/KfGene051302-RA/KfGene051889-RA/KfGene051959-RA/KfGene053247-RA/KfGene054765-RA/KfGene054842-RA/KfGene055241-RA/KfGene055382-RA/KfGene055417-RA/KfGene058959-RA/KfGene060141-RA/KfGene060153-RA/KfGene060271-RA/KfGene060509-RA",117,"18","All_significant","00500","Starch and sucrose metabolism"
"00010","00010","112/3143","258/10648",0.434108527131783,1.47069284024792,4.95279258399131,1.14071055598428e-06,8.1218591586081e-05,6.91630821312576e-05,"KfGene000054-RA/KfGene000095-RA/KfGene000673-RA/KfGene000723-RA/KfGene001015-RA/KfGene001267-RA/KfGene003021-RA/KfGene005516-RA/KfGene006301-RA/KfGene006401-RA/KfGene006455-RA/KfGene006524-RA/KfGene006903-RA/KfGene007297-RA/KfGene007629-RA/KfGene007630-RA/KfGene008470-RA/KfGene009285-RA/KfGene009369-RA/KfGene009453-RA/KfGene009790-RA/KfGene010114-RA/KfGene010810-RA/KfGene011360-RA/KfGene013515-RA/KfGene013553-RA/KfGene015530-RA/KfGene015531-RA/KfGene015550-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene016944-RA/KfGene017888-RA/KfGene018070-RA/KfGene018071-RA/KfGene018137-RA/KfGene018138-RA/KfGene018382-RA/KfGene020932-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene021306-RA/KfGene021621-RA/KfGene021689-RA/KfGene022628-RA/KfGene022910-RA/KfGene023457-RA/KfGene023519-RA/KfGene023525-RA/KfGene023641-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024487-RA/KfGene024519-RA/KfGene024638-RA/KfGene024729-RA/KfGene024793-RA/KfGene024907-RA/KfGene024952-RA/KfGene026707-RA/KfGene027835-RA/KfGene028065-RA/KfGene028075-RA/KfGene029112-RA/KfGene032480-RA/KfGene032975-RA/KfGene033570-RA/KfGene033847-RA/KfGene033855-RA/KfGene033949-RA/KfGene035027-RA/KfGene036341-RA/KfGene036395-RA/KfGene036809-RA/KfGene036818-RA/KfGene037508-RA/KfGene037540-RA/KfGene038178-RA/KfGene038609-RA/KfGene038881-RA/KfGene039659-RA/KfGene039763-RA/KfGene039917-RA/KfGene039949-RA/KfGene041095-RA/KfGene041787-RA/KfGene041804-RA/KfGene042550-RA/KfGene042705-RA/KfGene043294-RA/KfGene043897-RA/KfGene044109-RA/KfGene044984-RA/KfGene044993-RA/KfGene046613-RA/KfGene048079-RA/KfGene048083-RA/KfGene048527-RA/KfGene051880-RA/KfGene051935-RA/KfGene052898-RA/KfGene053059-RA/KfGene053864-RA/KfGene053890-RA/KfGene058959-RA/KfGene060141-RA/KfGene061117-RA",112,"18","All_significant","00010","Glycolysis / Gluconeogenesis"
"00710","00710","64/3143","132/10648",0.484848484848485,1.64259200339379,4.80736904735425,3.06300925542686e-06,0.000181738549155327,0.000154762572905778,"KfGene000054-RA/KfGene000528-RA/KfGene001627-RA/KfGene002788-RA/KfGene002819-RA/KfGene002870-RA/KfGene002887-RA/KfGene004175-RA/KfGene006301-RA/KfGene006401-RA/KfGene006698-RA/KfGene006766-RA/KfGene007051-RA/KfGene008398-RA/KfGene008792-RA/KfGene009128-RA/KfGene009143-RA/KfGene010114-RA/KfGene011360-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene017666-RA/KfGene019095-RA/KfGene020112-RA/KfGene020932-RA/KfGene021306-RA/KfGene022097-RA/KfGene023571-RA/KfGene023587-RA/KfGene023695-RA/KfGene023703-RA/KfGene024487-RA/KfGene024519-RA/KfGene025077-RA/KfGene026994-RA/KfGene032560-RA/KfGene032634-RA/KfGene032965-RA/KfGene033351-RA/KfGene033355-RA/KfGene036265-RA/KfGene037768-RA/KfGene037909-RA/KfGene039491-RA/KfGene039498-RA/KfGene040776-RA/KfGene041095-RA/KfGene041686-RA/KfGene042251-RA/KfGene042276-RA/KfGene042382-RA/KfGene042619-RA/KfGene043897-RA/KfGene044109-RA/KfGene045026-RA/KfGene046355-RA/KfGene048527-RA/KfGene053864-RA/KfGene053890-RA/KfGene061012-RA/KfGene061117-RA/KfGene061158-RA",64,"18","All_significant","00710","Carbon fixation by Calvin cycle"
"01200","01200","191/3143","537/10648",0.355679702048417,1.20498805835557,3.15448973665476,0.00110501617763201,0.0207045136440523,0.0176312830558459,"KfGene000054-RA/KfGene000095-RA/KfGene000146-RA/KfGene000528-RA/KfGene001015-RA/KfGene001030-RA/KfGene001106-RA/KfGene001267-RA/KfGene001326-RA/KfGene001627-RA/KfGene001653-RA/KfGene002788-RA/KfGene002819-RA/KfGene002870-RA/KfGene002887-RA/KfGene004175-RA/KfGene005516-RA/KfGene005564-RA/KfGene006301-RA/KfGene006328-RA/KfGene006401-RA/KfGene006455-RA/KfGene006524-RA/KfGene006698-RA/KfGene006766-RA/KfGene006903-RA/KfGene007051-RA/KfGene007297-RA/KfGene007629-RA/KfGene007630-RA/KfGene007656-RA/KfGene008398-RA/KfGene008470-RA/KfGene008511-RA/KfGene008792-RA/KfGene008828-RA/KfGene008831-RA/KfGene008849-RA/KfGene009120-RA/KfGene009128-RA/KfGene009143-RA/KfGene009285-RA/KfGene009369-RA/KfGene009453-RA/KfGene009790-RA/KfGene010042-RA/KfGene010114-RA/KfGene010774-RA/KfGene010810-RA/KfGene011360-RA/KfGene013223-RA/KfGene013266-RA/KfGene013515-RA/KfGene013553-RA/KfGene013959-RA/KfGene013984-RA/KfGene015339-RA/KfGene015530-RA/KfGene015531-RA/KfGene015550-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene016319-RA/KfGene016739-RA/KfGene017407-RA/KfGene017666-RA/KfGene017888-RA/KfGene018070-RA/KfGene018071-RA/KfGene018137-RA/KfGene018138-RA/KfGene018382-RA/KfGene018994-RA/KfGene019095-RA/KfGene020008-RA/KfGene020015-RA/KfGene020112-RA/KfGene020149-RA/KfGene020175-RA/KfGene020932-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene021306-RA/KfGene021555-RA/KfGene021654-RA/KfGene022097-RA/KfGene022910-RA/KfGene023457-RA/KfGene023519-RA/KfGene023525-RA/KfGene023571-RA/KfGene023587-RA/KfGene023641-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024129-RA/KfGene024327-RA/KfGene024402-RA/KfGene024487-RA/KfGene024519-RA/KfGene024729-RA/KfGene024793-RA/KfGene025077-RA/KfGene025521-RA/KfGene026707-RA/KfGene026920-RA/KfGene026928-RA/KfGene026994-RA/KfGene027158-RA/KfGene029663-RA/KfGene029703-RA/KfGene030591-RA/KfGene031756-RA/KfGene031781-RA/KfGene032480-RA/KfGene032560-RA/KfGene032634-RA/KfGene032965-RA/KfGene033351-RA/KfGene033355-RA/KfGene033377-RA/KfGene033570-RA/KfGene033914-RA/KfGene033949-RA/KfGene034588-RA/KfGene034605-RA/KfGene035027-RA/KfGene036265-RA/KfGene036395-RA/KfGene036809-RA/KfGene036818-RA/KfGene037061-RA/KfGene037149-RA/KfGene037408-RA/KfGene037410-RA/KfGene037508-RA/KfGene037540-RA/KfGene037768-RA/KfGene037909-RA/KfGene038311-RA/KfGene038609-RA/KfGene038671-RA/KfGene038881-RA/KfGene039491-RA/KfGene039498-RA/KfGene039917-RA/KfGene039949-RA/KfGene039984-RA/KfGene040193-RA/KfGene040776-RA/KfGene041095-RA/KfGene041686-RA/KfGene041787-RA/KfGene041804-RA/KfGene041865-RA/KfGene041874-RA/KfGene042251-RA/KfGene042276-RA/KfGene042382-RA/KfGene042619-RA/KfGene043127-RA/KfGene043402-RA/KfGene043897-RA/KfGene044109-RA/KfGene044984-RA/KfGene044993-RA/KfGene045026-RA/KfGene045366-RA/KfGene045391-RA/KfGene046355-RA/KfGene047682-RA/KfGene048527-RA/KfGene050847-RA/KfGene050914-RA/KfGene051880-RA/KfGene051935-RA/KfGene052898-RA/KfGene053022-RA/KfGene053154-RA/KfGene053864-RA/KfGene053890-RA/KfGene054377-RA/KfGene058495-RA/KfGene061012-RA/KfGene061117-RA/KfGene061158-RA",191,"18","All_significant","01200","Carbon metabolism"
"00500","00500","71/1240","255/10648",0.27843137254902,2.39091714104997,8.16162621308025,7.59531044064145e-13,1.08800793404195e-10,7.62414174923981e-11,"KfGene000193-RA/KfGene001270-RA/KfGene001559-RA/KfGene001686-RA/KfGene001749-RA/KfGene001766-RA/KfGene003386-RA/KfGene004115-RA/KfGene006297-RA/KfGene006397-RA/KfGene006440-RA/KfGene006538-RA/KfGene007997-RA/KfGene009235-RA/KfGene009285-RA/KfGene009369-RA/KfGene009470-RA/KfGene010810-RA/KfGene011007-RA/KfGene011797-RA/KfGene011801-RA/KfGene015584-RA/KfGene015592-RA/KfGene018719-RA/KfGene023519-RA/KfGene023525-RA/KfGene024907-RA/KfGene024952-RA/KfGene025116-RA/KfGene027745-RA/KfGene027894-RA/KfGene028412-RA/KfGene028416-RA/KfGene028446-RA/KfGene031031-RA/KfGene031809-RA/KfGene031903-RA/KfGene032190-RA/KfGene032887-RA/KfGene032975-RA/KfGene033036-RA/KfGene033330-RA/KfGene033403-RA/KfGene033812-RA/KfGene036809-RA/KfGene039483-RA/KfGene039509-RA/KfGene039556-RA/KfGene039557-RA/KfGene039584-RA/KfGene040238-RA/KfGene042196-RA/KfGene045745-RA/KfGene045784-RA/KfGene045856-RA/KfGene046110-RA/KfGene046111-RA/KfGene046240-RA/KfGene048024-RA/KfGene048785-RA/KfGene048937-RA/KfGene051889-RA/KfGene051959-RA/KfGene054765-RA/KfGene054842-RA/KfGene055241-RA/KfGene055382-RA/KfGene058959-RA/KfGene060141-RA/KfGene060271-RA/KfGene060509-RA",71,"18","Higher_in_LP6_CAM","00500","Starch and sucrose metabolism"
"00710","00710","40/1240","132/10648",0.303030303030303,2.60215053763441,6.72420293675628,5.90487297582281e-09,2.27665658067835e-07,1.5953516460995e-07,"KfGene000528-RA/KfGene001627-RA/KfGene002788-RA/KfGene002819-RA/KfGene004175-RA/KfGene006301-RA/KfGene006401-RA/KfGene006698-RA/KfGene006766-RA/KfGene007051-RA/KfGene008398-RA/KfGene009128-RA/KfGene009143-RA/KfGene010114-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene017666-RA/KfGene020112-RA/KfGene020932-RA/KfGene022097-RA/KfGene023571-RA/KfGene023587-RA/KfGene023695-RA/KfGene023703-RA/KfGene024487-RA/KfGene024519-RA/KfGene033355-RA/KfGene036265-RA/KfGene039491-RA/KfGene039498-RA/KfGene041095-RA/KfGene042251-RA/KfGene042276-RA/KfGene044109-RA/KfGene046355-RA/KfGene048527-RA/KfGene061012-RA/KfGene061158-RA",40,"18","Higher_in_LP6_CAM","00710","Carbon fixation by Calvin cycle"
"00010","00010","56/1240","258/10648",0.217054263565891,1.86386596649162,5.09946081562183,2.34472958773793e-06,4.20694292713754e-05,2.94798670155854e-05,"KfGene003021-RA/KfGene006301-RA/KfGene006401-RA/KfGene009285-RA/KfGene009369-RA/KfGene009453-RA/KfGene010114-RA/KfGene010810-RA/KfGene013553-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene017888-RA/KfGene018071-RA/KfGene018137-RA/KfGene020932-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene023457-RA/KfGene023519-RA/KfGene023525-RA/KfGene023641-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024487-RA/KfGene024519-RA/KfGene024638-RA/KfGene024907-RA/KfGene024952-RA/KfGene027835-RA/KfGene028065-RA/KfGene028075-RA/KfGene029112-RA/KfGene032480-RA/KfGene032975-RA/KfGene033570-RA/KfGene036341-RA/KfGene036395-RA/KfGene036809-RA/KfGene036818-RA/KfGene038178-RA/KfGene039917-RA/KfGene039949-RA/KfGene041095-RA/KfGene042550-RA/KfGene042705-RA/KfGene043294-RA/KfGene044109-RA/KfGene048527-RA/KfGene053059-RA/KfGene058959-RA/KfGene060141-RA",56,"18","Higher_in_LP6_CAM","00010","Glycolysis / Gluconeogenesis"
"04075","04075","80/1240","450/10648",0.177777777777778,1.52659498207885,4.14382384079256,6.00640932725794e-05,0.000655665425204215,0.000459453096381537,"KfGene000336-RA/KfGene000452-RA/KfGene000860-RA/KfGene000861-RA/KfGene002923-RA/KfGene002926-RA/KfGene002988-RA/KfGene002989-RA/KfGene003511-RA/KfGene006714-RA/KfGene006797-RA/KfGene008250-RA/KfGene009432-RA/KfGene009740-RA/KfGene010107-RA/KfGene010608-RA/KfGene010620-RA/KfGene012076-RA/KfGene012205-RA/KfGene014303-RA/KfGene016222-RA/KfGene016267-RA/KfGene016316-RA/KfGene016403-RA/KfGene016803-RA/KfGene016856-RA/KfGene017092-RA/KfGene017100-RA/KfGene018661-RA/KfGene019111-RA/KfGene019143-RA/KfGene019679-RA/KfGene020397-RA/KfGene024945-RA/KfGene025989-RA/KfGene026694-RA/KfGene029537-RA/KfGene029602-RA/KfGene029637-RA/KfGene029910-RA/KfGene032478-RA/KfGene033823-RA/KfGene033829-RA/KfGene034404-RA/KfGene034774-RA/KfGene034789-RA/KfGene034838-RA/KfGene034967-RA/KfGene036328-RA/KfGene036347-RA/KfGene037042-RA/KfGene037134-RA/KfGene037220-RA/KfGene037780-RA/KfGene039553-RA/KfGene039621-RA/KfGene039668-RA/KfGene039835-RA/KfGene039854-RA/KfGene040724-RA/KfGene042141-RA/KfGene043448-RA/KfGene043686-RA/KfGene043703-RA/KfGene045819-RA/KfGene045951-RA/KfGene047404-RA/KfGene050752-RA/KfGene050765-RA/KfGene052530-RA/KfGene052577-RA/KfGene052633-RA/KfGene052641-RA/KfGene054252-RA/KfGene054444-RA/KfGene054534-RA/KfGene054955-RA/KfGene056854-RA/KfGene059978-RA/KfGene060481-RA",80,"18","Higher_in_LP6_CAM","04075","Plant hormone signal transduction"
"01200","01200","92/1240","537/10648",0.171322160148976,1.47115996876314,4.06756299099667,7.20302977561933e-05,0.000757409494587851,0.000530749562414056,"KfGene000528-RA/KfGene001030-RA/KfGene001106-RA/KfGene001627-RA/KfGene002788-RA/KfGene002819-RA/KfGene004175-RA/KfGene006301-RA/KfGene006401-RA/KfGene006698-RA/KfGene006766-RA/KfGene007051-RA/KfGene008398-RA/KfGene008828-RA/KfGene008831-RA/KfGene008849-RA/KfGene009128-RA/KfGene009143-RA/KfGene009285-RA/KfGene009369-RA/KfGene009453-RA/KfGene010114-RA/KfGene010774-RA/KfGene010810-RA/KfGene013223-RA/KfGene013266-RA/KfGene013553-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene016319-RA/KfGene017666-RA/KfGene017888-RA/KfGene018071-RA/KfGene018137-RA/KfGene018994-RA/KfGene020112-RA/KfGene020149-RA/KfGene020175-RA/KfGene020932-RA/KfGene021079-RA/KfGene021281-RA/KfGene021282-RA/KfGene021654-RA/KfGene022097-RA/KfGene023457-RA/KfGene023519-RA/KfGene023525-RA/KfGene023571-RA/KfGene023587-RA/KfGene023641-RA/KfGene023695-RA/KfGene023703-RA/KfGene024042-RA/KfGene024063-RA/KfGene024129-RA/KfGene024402-RA/KfGene024487-RA/KfGene024519-RA/KfGene025521-RA/KfGene026920-RA/KfGene026928-RA/KfGene027158-RA/KfGene030591-RA/KfGene031781-RA/KfGene032480-RA/KfGene033355-RA/KfGene033377-RA/KfGene033570-RA/KfGene036265-RA/KfGene036395-RA/KfGene036809-RA/KfGene036818-RA/KfGene038671-RA/KfGene039491-RA/KfGene039498-RA/KfGene039917-RA/KfGene039949-RA/KfGene041095-RA/KfGene042251-RA/KfGene042276-RA/KfGene043127-RA/KfGene043402-RA/KfGene044109-RA/KfGene046355-RA/KfGene047682-RA/KfGene048527-RA/KfGene050847-RA/KfGene050914-RA/KfGene061012-RA/KfGene061158-RA",92,"18","Higher_in_LP6_CAM","01200","Carbon metabolism"
"00190","00190","46/1240","259/10648",0.177606177606178,1.52512143479885,3.10597939398589,0.00217365876264289,0.0117853061037044,0.00825847325938337,"KfGene001979-RA/KfGene003351-RA/KfGene003366-RA/KfGene006081-RA/KfGene006087-RA/KfGene008502-RA/KfGene016341-RA/KfGene016375-RA/KfGene020047-RA/KfGene020079-RA/KfGene021999-RA/KfGene022117-RA/KfGene022136-RA/KfGene022137-RA/KfGene022175-RA/KfGene022906-RA/KfGene022936-RA/KfGene024066-RA/KfGene024351-RA/KfGene027825-RA/KfGene031499-RA/KfGene031702-RA/KfGene032347-RA/KfGene033159-RA/KfGene041090-RA/KfGene041175-RA/KfGene043637-RA/KfGene043981-RA/KfGene044102-RA/KfGene044125-RA/KfGene044147-RA/KfGene044780-RA/KfGene045226-RA/KfGene045429-RA/KfGene045430-RA/KfGene045477-RA/KfGene045519-RA/KfGene050847-RA/KfGene050914-RA/KfGene051861-RA/KfGene053549-RA/KfGene053555-RA/KfGene053705-RA/KfGene053718-RA/KfGene057585-RA/KfGene057598-RA",46,"18","Higher_in_LP6_CAM","00190","Oxidative phosphorylation"
"04710","04710","22/1240","102/10648",0.215686274509804,1.85211891208096,3.13929567603122,0.00290853399550834,0.0155270968683291,0.0108805077402822,"KfGene007581-RA/KfGene008027-RA/KfGene012166-RA/KfGene012167-RA/KfGene012346-RA/KfGene014477-RA/KfGene014598-RA/KfGene015038-RA/KfGene017559-RA/KfGene017560-RA/KfGene019464-RA/KfGene019568-RA/KfGene020186-RA/KfGene024046-RA/KfGene027301-RA/KfGene029766-RA/KfGene036788-RA/KfGene039172-RA/KfGene039304-RA/KfGene047026-RA/KfGene048015-RA/KfGene051466-RA",22,"18","Higher_in_LP6_CAM","04710","Circadian rhythm"
"04711","04711","9/1240","30/10648",0.3,2.57612903225806,3.13838956351342,0.00562206882804552,0.0263629443693486,0.0184736543282861,"KfGene024046-RA/KfGene030940-RA/KfGene036788-RA/KfGene040630-RA/KfGene040681-RA/KfGene046030-RA/KfGene046031-RA/KfGene048963-RA/KfGene058392-RA",9,"18","Higher_in_LP6_CAM","04711","Circadian rhythm - fly"
"04712","04712","18/1240","85/10648",0.211764705882353,1.8184440227704,2.750303487537,0.00815987203623963,0.0349564888466068,0.0244955222920254,"KfGene002653-RA/KfGene009225-RA/KfGene009329-RA/KfGene016988-RA/KfGene017322-RA/KfGene017384-RA/KfGene022448-RA/KfGene035011-RA/KfGene035509-RA/KfGene036900-RA/KfGene039151-RA/KfGene039601-RA/KfGene039602-RA/KfGene040052-RA/KfGene040059-RA/KfGene047636-RA/KfGene049667-RA/KfGene055157-RA",18,"18","Higher_in_LP6_CAM","04712","Circadian rhythm - plant"
"00500","00500","126/3428","255/10648",0.494117647058824,1.53482050930057,5.95625269773611,5.7692709374334e-09,1.02693022686314e-06,8.35026056733781e-07,"KfGene000193-RA/KfGene001270-RA/KfGene001448-RA/KfGene001551-RA/KfGene001559-RA/KfGene001686-RA/KfGene001696-RA/KfGene001706-RA/KfGene001749-RA/KfGene001766-RA/KfGene002728-RA/KfGene003386-RA/KfGene004095-RA/KfGene004115-RA/KfGene004749-RA/KfGene006128-RA/KfGene006214-RA/KfGene006297-RA/KfGene006397-RA/KfGene006440-RA/KfGene006538-RA/KfGene007660-RA/KfGene007997-RA/KfGene009235-RA/KfGene009285-RA/KfGene009369-RA/KfGene009470-RA/KfGene010810-RA/KfGene011007-RA/KfGene011797-RA/KfGene011801-RA/KfGene013216-RA/KfGene013428-RA/KfGene014352-RA/KfGene014434-RA/KfGene015584-RA/KfGene015585-RA/KfGene015592-RA/KfGene016751-RA/KfGene017082-RA/KfGene018719-RA/KfGene022910-RA/KfGene022929-RA/KfGene023519-RA/KfGene023525-RA/KfGene024907-RA/KfGene024915-RA/KfGene024946-RA/KfGene024952-RA/KfGene027745-RA/KfGene027894-RA/KfGene028310-RA/KfGene028412-RA/KfGene028416-RA/KfGene028446-RA/KfGene028463-RA/KfGene028465-RA/KfGene028481-RA/KfGene030105-RA/KfGene030126-RA/KfGene030943-RA/KfGene031031-RA/KfGene031809-RA/KfGene031903-RA/KfGene032190-RA/KfGene032640-RA/KfGene032887-RA/KfGene032975-RA/KfGene033036-RA/KfGene033330-RA/KfGene033394-RA/KfGene033403-RA/KfGene034118-RA/KfGene034445-RA/KfGene036040-RA/KfGene036050-RA/KfGene037437-RA/KfGene037750-RA/KfGene037781-RA/KfGene037811-RA/KfGene037913-RA/KfGene038604-RA/KfGene038606-RA/KfGene038609-RA/KfGene039483-RA/KfGene039509-RA/KfGene039556-RA/KfGene039557-RA/KfGene039584-RA/KfGene039714-RA/KfGene040238-RA/KfGene041776-RA/KfGene042196-RA/KfGene042198-RA/KfGene043333-RA/KfGene043641-RA/KfGene045745-RA/KfGene045784-RA/KfGene045856-RA/KfGene045942-RA/KfGene046110-RA/KfGene046111-RA/KfGene046240-RA/KfGene046258-RA/KfGene048024-RA/KfGene048112-RA/KfGene048125-RA/KfGene048785-RA/KfGene048937-RA/KfGene049548-RA/KfGene049574-RA/KfGene051302-RA/KfGene051889-RA/KfGene051959-RA/KfGene053247-RA/KfGene054752-RA/KfGene054842-RA/KfGene055241-RA/KfGene055382-RA/KfGene058540-RA/KfGene058959-RA/KfGene060141-RA/KfGene060153-RA/KfGene060271-RA/KfGene060509-RA/KfGene060895-RA",126,"22","All_significant","00500","Starch and sucrose metabolism"
"00196","00196","26/3428","38/10648",0.68421052631579,2.12528403856783,4.7880833284538,4.92393661073693e-06,0.000350584286684469,0.000285070014305822,"KfGene000918-RA/KfGene001669-RA/KfGene007995-RA/KfGene007996-RA/KfGene008641-RA/KfGene012291-RA/KfGene016230-RA/KfGene016258-RA/KfGene019913-RA/KfGene019960-RA/KfGene023223-RA/KfGene024460-RA/KfGene024471-RA/KfGene028431-RA/KfGene028432-RA/KfGene030230-RA/KfGene030321-RA/KfGene033048-RA/KfGene037034-RA/KfGene037126-RA/KfGene038842-RA/KfGene038864-RA/KfGene051396-RA/KfGene051399-RA/KfGene051410-RA/KfGene051411-RA",26,"22","All_significant","00196","Photosynthesis - antenna proteins"
"00710","00710","65/3428","132/10648",0.492424242424242,1.52956048230261,4.21835068109589,3.14840020451343e-05,0.00140103809100848,0.0011392237582121,"KfGene000054-RA/KfGene000528-RA/KfGene001627-RA/KfGene002788-RA/KfGene002819-RA/KfGene002870-RA/KfGene002887-RA/KfGene004125-RA/KfGene004175-RA/KfGene006301-RA/KfGene006401-RA/KfGene006698-RA/KfGene006766-RA/KfGene007051-RA/KfGene008398-RA/KfGene008792-RA/KfGene009128-RA/KfGene009143-RA/KfGene010114-RA/KfGene011360-RA/KfGene015698-RA/KfGene015719-RA/KfGene015806-RA/KfGene015821-RA/KfGene017666-RA/KfGene019095-RA/KfGene020112-RA/KfGene020915-RA/KfGene020932-RA/KfGene021306-RA/KfGene023571-RA/KfGene023587-RA/KfGene023695-RA/KfGene023703-RA/KfGene024487-RA/KfGene024519-RA/KfGene026994-RA/KfGene028164-RA/KfGene028830-RA/KfGene030171-RA/KfGene030264-RA/KfGene032560-RA/KfGene032634-RA/KfGene032965-RA/KfGene033355-RA/KfGene036265-RA/KfGene037768-RA/KfGene037909-RA/KfGene037945-RA/KfGene039498-RA/KfGene039528-RA/KfGene040550-RA/KfGene040776-RA/KfGene041095-RA/KfGene041686-RA/KfGene042251-RA/KfGene042276-RA/KfGene043897-RA/KfGene044192-RA/KfGene045026-RA/KfGene046355-RA/KfGene046483-RA/KfGene053864-RA/KfGene061117-RA/KfGene061158-RA",65,"22","All_significant","00710","Carbon fixation by Calvin cycle"
